e,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
1743,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,sdr,Strongylocentrotus droebachiensis,Northern sea urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,pmi,Patiria miniata,Bat star,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,6,0,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,das,Diodora aspera,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,dodo,Diaulula odonoghuei,Spotted dorid,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,aha,Artedius harringtoni,Scalyhead sculpin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,spur,Strongylocentrotus purpuratus,Purple sea urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,cpr,Cancer productus,Red rock crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,petrolisthes,Petrolisthes spp.,Unidentified porcelain crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,Carter Burtlake,Tom Bird,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,1,poc,Pisaster ochraceus,Purple sea star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,1,1,hde,Hexagrammos decagrammus,Kelp greenling,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1756,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,hka,Haliotis kamtschatkana,Pinto abalone,174,0,90,63,20,1,,,,,,,,,,,,,,,,,,,,,,,,
1757,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,mfr,Mesocentrotus franciscanus,Red sea urchin,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,acal,Apostichopus californicus,Californian sea cucumber,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,oko,Orthasterias koehleri,Rainbow star,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,dim,Dermasterias imbricata,Leather star,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,phe,Pagurus hemphilli,Maroon hermit,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,das,Diodora aspera,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,pgi,Pomaulax gibberosus,Red turban shell,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,pmi,Patiria miniata,Bat star,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,ami,Acmaea mitra,Whitecap limpet,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,sac,Scyra acutifrons,Sharpnose crab,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,cgi,Crassadoma gigantea,Purple-hinged rock scallop,4,0,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,
1769,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,spur,Strongylocentrotus purpuratus,Purple sea urchin,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,henricia,Henricia spp.,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,aha,Artedius harringtoni,Scalyhead sculpin,7,0,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
1772,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,nla,Nucella lamellosa,Frilled dogwinkle,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,jzo,Jordania zonope,Longfin sculpin,9,0,,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1774,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,pachycheles,Pachycheles spp.,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,poc,Pisaster ochraceus,Purple sea star,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,gma,Gobiesox maeandricus,Northern clingfish,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,anoplarchus,Anoplarchus spp.,Unidentified prickleback,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,oin,Oedignathus inermis,Granular clawed crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,cadlina,Cadlina spp.,Unidentified yellow rimmed,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,hermit,Paguroidea spp.,Unidentified hermit crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,hcr,Hermissenda crassicornis,Opalescent nudibranch,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,pgi,Pomaulax gibberosus,Red turban shell,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,chlamys,Chlamys spp.,Unidentified scallop,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,sdr,Strongylocentrotus droebachiensis,Northern sea urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,2,1,phel,Pycnopodia helianthoides,Sunflower star,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1786,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,0,1,opi,Oxylebius pictus,Painted greenling,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1787,Carter Burtlake,Tom Bird,BMSC24,Swiss Boy,48.91607,-125.13117,24/04/2025,1.5,NE,12:20,BCM,6.5,0,1,hde,Hexagrammos decagrammus,Kelp greenling,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
1788,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,1,1,rni,Rhinogobiops nicholsii,Blackeye goby,37,0,7,10,20,,,,,,,,,,,,,,,,,,,,,,,,,
1789,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,1,1,sebastes,Sebastes spp.,,3,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1790,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,1,1,jzo,Jordania zonope,Longfin sculpin,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,1,1,edo,Enteroctopus dofleini,Giant Pacific octopus,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1792,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,pgi,Pomaulax gibberosus,Red turban shell,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,85,0,45,25,13,2,,,,,,,,,,,,,,,,,,,,,,,,
1794,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,mfr,Mesocentrotus franciscanus,Red sea urchin,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,acal,Apostichopus californicus,Californian sea cucumber,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,pmi,Patiria miniata,Bat star,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,ami,Acmaea mitra,Whitecap limpet,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,oko,Orthasterias koehleri,Rainbow star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,dod,Doris odhneri,White night doris,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,jzo,Jordania zonope,Longfin sculpin,10,0,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
1801,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,henricia,Henricia spp.,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,pno,Peltodoris nobilis,Noble sea lemon,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,das,Diodora aspera,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,aha,Artedius harringtoni,Scalyhead sculpin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,pla,Pholis laeta,Crescent gunnel,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1806,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,hka,Haliotis kamtschatkana,Pinto abalone,10,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,sac,Scyra acutifrons,Sharpnose crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,6,0,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
1810,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,phe,Pagurus hemphilli,Maroon hermit,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,dim,Dermasterias imbricata,Leather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,ptr,Polycera tricolor,Tricolour nudibranch,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,dsa,Diaulula sandiegensis,Ringed doris,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,2,2,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,0,2,sebastes,Sebastes spp.,,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,Carter Burtlake,Tom Bird,BMSC27,San Jose North Island,48.90118,-125.06043,25/04/2025,1,SW,10:00,CBl,7.4,0,2,opi,Oxylebius pictus,Painted greenling,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1817,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,1,2,hde,Hexagrammos decagrammus,Kelp greenling,2,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
1818,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,1,2,afl,Aulorhynchus flavidus,Tube-snout,2,0,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1819,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,1,2,sca,Sebastes caurinus,Copper rockfish,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,mfr,Mesocentrotus franciscanus,Red sea urchin,413,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,hka,Haliotis kamtschatkana,Pinto abalone,18,0,,3,12,3,,,,,,,,,,,,,,,,,,,,,,,,
1822,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,hcr,Hermissenda crassicornis,Opalescent nudibranch,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,ppu,Pachycheles pubescens,Porcelain crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,oko,Orthasterias koehleri,Rainbow star,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,phe,Pagurus hemphilli,Maroon hermit,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,aha,Artedius harringtoni,Scalyhead sculpin,5,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,afu,Antiopella fusca,White-and-orange-tipped nudibranch,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,ami,Acmaea mitra,Whitecap limpet,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,dim,Dermasterias imbricata,Leather star,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,poc,Pisaster ochraceus,Purple sea star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,scyra,Scyra spp.,crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,jzo,Jordania zonope,Longfin sculpin,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
1833,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,pgi,Pomaulax gibberosus,Red turban shell,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,henricia,Henricia spp.,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,pmi,Patiria miniata,Bat star,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,acal,Apostichopus californicus,Californian sea cucumber,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
1840,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,spur,Strongylocentrotus purpuratus,Purple sea urchin,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,ahu,Acanthodoris hudsoni,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,das,Diodora aspera,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,per,Petrolisthes eriomerus,Flattop crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,arh,Ascelichthys rhodorus,Rosylip sculpin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,2,2,xat,Xiphister atropurpureus,Black prickleback,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1847,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,0,2,hde,Hexagrammos decagrammus,Kelp greenling,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
1848,Bridget Maher,Carter Burtlake,BMSC5,Taylor Rock,48.82733,-125.1966,24/04/2025,1.5,W,9:30,BEM,5.6,0,2,phel,Pycnopodia helianthoides,Sunflower star,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1849,Bridget Maher,Em Lim,BMSC26,Hosie South,48.9071,-125.03701,25/04/2025,1.5,SW,12:15,BEM,8.5,1,1,bfr,Brachyistius frenatus,Kelp perch,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,Bridget Maher,Em Lim,BMSC26,Hosie South,48.9071,-125.03701,25/04/2025,1.5,SW,12:15,BEM,8.5,2,2,pgi,Pomaulax gibberosus,Red turban shell,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
